,timeStamp,price
588,Jan 24 2023,18.703830346000125
589,Jan 24 2023,18.74982544135372
590,Jan 24 2023,18.57566255105385
591,Jan 24 2023,18.588021319240827
592,Jan 24 2023,18.58385585457725
593,Jan 24 2023,18.586546014671903
594,Jan 24 2023,18.511697946589397
595,Jan 24 2023,18.360352068443436
596,Jan 24 2023,18.293765659028885
597,Jan 24 2023,18.187793277589996
598,Jan 24 2023,18.20337964859905
599,Jan 24 2023,18.033310941058193
600,Jan 24 2023,18.12119818333727
601,Jan 24 2023,18.23879011753709
602,Jan 24 2023,18.04410553794958
603,Jan 24 2023,17.94048925924761
604,Jan 24 2023,18.06231314526509
605,Jan 24 2023,18.070823879986012
606,Jan 24 2023,17.90953300289708
607,Jan 24 2023,17.758866785847065
608,Jan 24 2023,17.192055202295666
609,Jan 25 2023,17.02875505469005
610,Jan 25 2023,16.9169945052618
611,Jan 25 2023,16.783613514396095
612,Jan 25 2023,16.892917553802572
613,Jan 25 2023,16.963777819700542
614,Jan 25 2023,16.998886953770107
615,Jan 25 2023,17.052125689565873
616,Jan 25 2023,17.269744776707252
617,Jan 25 2023,17.304168329171482
618,Jan 25 2023,17.391850013624047
619,Jan 25 2023,17.38262454077178
620,Jan 25 2023,17.328613770184006
621,Jan 25 2023,17.261775639163567
622,Jan 25 2023,17.59228206419724
623,Jan 25 2023,17.463730514173747
624,Jan 25 2023,17.28608641912604
625,Jan 25 2023,17.311318019024878
626,Jan 25 2023,17.37673884661988
627,Jan 25 2023,17.358962915566032
628,Jan 25 2023,17.421862213371302
629,Jan 25 2023,17.547858967776527
630,Jan 25 2023,17.66047097879584
631,Jan 25 2023,17.94538522488928
632,Jan 25 2023,17.5762541290926
633,Jan 26 2023,17.800285620694268
634,Jan 26 2023,17.913733176647163
635,Jan 26 2023,18.01140384492166
636,Jan 26 2023,17.905314292207905
637,Jan 26 2023,18.002258738799437
638,Jan 26 2023,18.132655893884706
639,Jan 26 2023,18.132655893884706
